Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
__XAU_BD,Gold Spot Price-London PM Fixing (US$/ounce),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Annual From Dec 1257 To Aug 1723<BR>Monthly From Sep 1723 To Dec 1861<BR>Daily From Jan 1862 To Dec 1878<BR>Monthly From Jan 1879 To Sep 1933<BR>Daily From Sep 1933 To Jan 1934<BR>Monthly From Feb 1934 To Mar 1968<BR>Daily From Apr 1968 To Oct 2021<BR>,"Data from 1257 to 1792 are based upon data for the price of gold in London.  Data are annual to 1723 and monthly thereafter. The data use the exchange rate ratio between the US Dollar gold price and London gold price in 1792 to create an index of gold in US Dollars going back to 1257. The data are based upon the series calculated by Lawrence H. Officer, “What Was the Price of Gold Then? Importance, Measurement and History,” EH.net. Historical prices for the United States are taken from George F. Warren and Frank A. Pearson, World Prices and the Building Industry, New York: John Wiley & Sons, 1937 for the period 1792 through 1933 and from the Commodity Research Bureau, Commodity Yearbook, Chicago: CRB since 1933. Data on gold/silver ratios from 1252 to 1700 for various European countries can be found in the file WPI.XLS.  From January 30, 1934 until March 1968, the gold transactions of the U.S. Government for both monetary and industrial purposes were made at $35 per fine ounce, plus or minus a handling charge of one quarter of one percent and less mint charges. In 1968 a two-tiered gold system was instituted under which the private commodity price of gold was permitted to fluctuate without official intervention, while the official price and role of monetary gold remained unchanged among monetary authorities.  This system was terminated on November 10, 1973 because of the wide variations between “official” prices and market prices. From 1973 on, separate series are provided for the daily PM Fixing price for gold in London and the daily price of gold in New York.",
Date,Ticker,Open,Close
01/31/1900,__XAU_BD,,20.67
02/28/1900,__XAU_BD,,20.67
03/31/1900,__XAU_BD,,20.67
04/30/1900,__XAU_BD,,20.67
05/31/1900,__XAU_BD,,20.67
06/30/1900,__XAU_BD,,20.67
07/31/1900,__XAU_BD,,20.67
08/31/1900,__XAU_BD,,20.67
09/30/1900,__XAU_BD,,20.67
10/31/1900,__XAU_BD,,20.67
11/30/1900,__XAU_BD,,20.67
12/31/1900,__XAU_BD,,20.67
01/31/1901,__XAU_BD,,20.67
02/28/1901,__XAU_BD,,20.67
03/31/1901,__XAU_BD,,20.67
04/30/1901,__XAU_BD,,20.67
05/31/1901,__XAU_BD,,20.67
06/30/1901,__XAU_BD,,20.67
07/31/1901,__XAU_BD,,20.67
08/31/1901,__XAU_BD,,20.67
09/30/1901,__XAU_BD,,20.67
10/31/1901,__XAU_BD,,20.67
11/30/1901,__XAU_BD,,20.67
12/31/1901,__XAU_BD,,20.67
01/31/1902,__XAU_BD,,20.67
02/28/1902,__XAU_BD,,20.67
03/31/1902,__XAU_BD,,20.67
04/30/1902,__XAU_BD,,20.67
05/31/1902,__XAU_BD,,20.67
06/30/1902,__XAU_BD,,20.67
07/31/1902,__XAU_BD,,20.67
08/31/1902,__XAU_BD,,20.67
09/30/1902,__XAU_BD,,20.67
10/31/1902,__XAU_BD,,20.67
11/30/1902,__XAU_BD,,20.67
12/31/1902,__XAU_BD,,20.67
01/31/1903,__XAU_BD,,20.67
02/28/1903,__XAU_BD,,20.67
03/31/1903,__XAU_BD,,20.67
04/30/1903,__XAU_BD,,20.67
05/31/1903,__XAU_BD,,20.67
06/30/1903,__XAU_BD,,20.67
07/31/1903,__XAU_BD,,20.67
08/31/1903,__XAU_BD,,20.67
09/30/1903,__XAU_BD,,20.67
10/31/1903,__XAU_BD,,20.67
11/30/1903,__XAU_BD,,20.67
12/31/1903,__XAU_BD,,20.67
01/31/1904,__XAU_BD,,20.67
02/29/1904,__XAU_BD,,20.67
03/31/1904,__XAU_BD,,20.67
04/30/1904,__XAU_BD,,20.67
05/31/1904,__XAU_BD,,20.67
06/30/1904,__XAU_BD,,20.67
07/31/1904,__XAU_BD,,20.67
08/31/1904,__XAU_BD,,20.67
09/30/1904,__XAU_BD,,20.67
10/31/1904,__XAU_BD,,20.67
11/30/1904,__XAU_BD,,20.67
12/31/1904,__XAU_BD,,20.67
01/31/1905,__XAU_BD,,20.67
02/28/1905,__XAU_BD,,20.67
03/31/1905,__XAU_BD,,20.67
04/30/1905,__XAU_BD,,20.67
05/31/1905,__XAU_BD,,20.67
06/30/1905,__XAU_BD,,20.67
07/31/1905,__XAU_BD,,20.67
08/31/1905,__XAU_BD,,20.67
09/30/1905,__XAU_BD,,20.67
10/31/1905,__XAU_BD,,20.67
